"X","Y"
1804003.68757743,-3495500.28877517
1824950.73947213,-3472482.68322848
1823354.71013887,-3471968.50128771
1831383.19306689,-3461525.0275602
1824528.80148572,-3471816.96390015
1824952.7943624,-3472476.23577359
1802634.1665389,-3484732.94425009
1804056.75872753,-3495491.05001527
1823262.06361572,-3471938.24326794
1799155.27099365,-3488158.26105575
1823403.61421101,-3472513.75119572
1824845.79868292,-3472763.70238707
1823328.2643095,-3471845.39356002
1792884.42907534,-3477308.86125986
1824496.30798898,-3471869.52075128
1797665.46466781,-3469950.2753924
1824535.77411395,-3471817.03438452
1799158.42242325,-3488164.94502548
1831090.39887096,-3461457.87518881
1824542.42487011,-3471728.03744704
1799171.54869638,-3488160.72348293
1824495.03323916,-3471870.8774621
1803848.52927228,-3495525.51779454
1824489.98954285,-3471866.44650816
1824832.01478692,-3472456.17583379
1824495.03323916,-3471870.8774621
1824630.7241794,-3471245.37032789
1824609.0809037,-3471330.29637098
1823239.56017933,-3471874.27109228
1824826.20312664,-3472477.01347922
1824543.08567025,-3471730.68838888
1823270.80120654,-3471945.78884866
1824605.17112605,-3471365.94748952
1823305.75605535,-3471962.00413761
1851476.67159512,-3260544.85387541
1851476.67159512,-3260544.85387541
1864800.26098011,-3355474.95876398
1874330.02142051,-3346883.18606152
1866614.60479347,-3344451.2353098
1886842.20843875,-3358429.13041392
1886603.52336647,-3358342.24290175
1886607.69615895,-3357978.92224133
1879497.28664787,-3341820.85212741
1878235.81712394,-3351125.7824675
1885911.35042183,-3359678.90822018
418715.78871299,-3947292.75767411
169157.339613146,-3907429.60389638
1697622.80656677,-3773140.00153483
1851524.14565997,-3218712.12570237
1872463.63048392,-3259515.02924831
428448.920853773,-3936968.26304055
1852292.67921905,-3261873.58351432
1851805.13840654,-3259173.85619728
1430104.76038032,-3869587.40580152
422302.574006833,-3944250.97523305
1066244.43233223,-4399758.77534956
1066111.83598407,-4399695.38212043
1809815.04891253,-3557620.60172193
1658611.23731895,-3562070.22575758
1880685.53875178,-3327195.22589985
1871136.46844302,-3342570.42118329
1749366.43581903,-3260249.8263261
1852106.29412451,-3261833.91522664
1714820.01063481,-3181458.88528186
1852201.84315913,-3261838.33038347
1852361.78682706,-3261766.88456354
1864307.46764509,-3345858.52027247
1851681.98463461,-3259203.9846702
1858526.79296259,-3354895.82599886
1852266.8277171,-3261486.73483973
1871132.64217823,-3342562.84601705
1007032.6932095,-4213997.85062463
1851285.93227621,-3261579.69042097
419522.077078047,-3952832.54589422
1428683.89983894,-3882452.57300716
1066306.95765409,-4399828.86833295
416579.607720005,-3966079.68605599
1846398.29876305,-3241758.28090973
1851965.09999691,-3260258.28027535
1876444.97181198,-3305463.15227723
993649.741339358,-4332586.65177202
1859366.75728667,-3227356.59020867
980983.071243407,-4336151.05383561
1851978.56046328,-3260461.52794891
1851792.10485389,-3219456.81106459
1855051.05543534,-3257620.42195457
1851823.25647469,-3260840.40314501
1855232.03571533,-3257897.81146498
1862387.41915515,-3283087.99809036
1854879.74566868,-3285817.31476354
1863520.80298504,-3263921.54529406
1851760.54454744,-3219693.35267331
1857930.01856152,-3226134.85975055
1862249.22780813,-3344728.66546681
1019703.71614986,-4179493.65616471
1851734.97772314,-3260572.57623847
1850562.03736119,-3262430.23987575
425455.295361829,-3942142.42672253
1430911.73331752,-3883557.48391884
1853086.40819071,-3219203.35852853
1851608.3399436,-3261428.63674421
1852230.79615515,-3261414.45931763
1853930.71843358,-3260877.77881273
1851607.81407108,-3261446.93710132
1868163.31288995,-3262468.15164215
1853927.18354518,-3260854.42776854
1852159.67537967,-3261806.86153767
433730.835549319,-3950150.75279171
1853771.21563969,-3260830.01870817
1852328.41834555,-3261773.41104221
1541993.34805141,-3940130.31434672
1848298.53831547,-3248485.65824473
1795935.17153482,-3304271.25267311
1852257.94289603,-3261326.59313746
1066253.64091844,-4399760.23202853
1066331.51765725,-4399763.06798901
1814252.20164899,-3271134.3701057
421781.376739821,-3949450.71454544
422890.939702049,-3948574.56751758
1541999.89201109,-3940124.40178342
1877380.14619578,-3290728.5322541
1851499.58407771,-3261342.04284314
1852239.83240339,-3261376.6426034
1812942.12634242,-3559890.82436243
835513.220672785,-4399040.9303367
1853693.66768214,-3261509.9977105
1851626.24174447,-3261405.12935157
1066375.78645028,-4399765.00378755
1671097.25818028,-3565566.17438328
1852083.46650361,-3260399.60520479
1658471.23695372,-3562141.19082497
411812.786252341,-3959735.08158194
1853537.40945988,-3261322.3305014
1852064.10196026,-3261773.5430472
1852284.40016417,-3261549.98864813
1852239.00485573,-3261513.15439272
1851606.10807883,-3261431.61758754
1386671.08491246,-3190462.73172907
1812895.7869793,-3559975.14035425
1837110.99610564,-3245646.76498514
1852154.73110318,-3261843.08908756
1852093.00215922,-3262031.96939791
1852153.18714777,-3261873.85697775
425813.013251599,-3956890.68411765
429120.228064244,-3943212.27790524
1851857.97457955,-3261863.07069599
1810448.51140078,-3276179.68836079
1852363.75003666,-3261916.11415775
1852126.66604342,-3260222.17748938
1797271.60071349,-3583633.32526266
1066248.70091466,-4399756.60192128
431452.437884317,-3935961.64953683
1758741.19850717,-3260662.38052973
1852155.59764556,-3260460.45432625
1854045.95633683,-3257625.79192628
1658386.27420204,-3562216.33508377
1833976.86467116,-3256397.93511663
1852163.58648519,-3260477.28763074
1854790.763148,-3258107.89199338
1870169.74748215,-3258497.07755713
1871278.6160582,-3264437.22052838
1871318.09060354,-3264461.59136239
1856210.45113164,-3256646.05122258
1843421.25485208,-3242984.29262225
1873084.74473608,-3264132.26490955
1873715.5932747,-3263580.6473179
1856432.46608686,-3260207.19016276
1872690.51873926,-3265186.31949822
1874316.16149877,-3262400.36121742
1870172.15833307,-3259579.92609854
1873652.5042223,-3262389.66726202
1868785.86411366,-3258907.51694865
1865327.25854962,-3265750.2843075
1874066.60786254,-3263180.82060779
1871429.96120459,-3259876.27324668
1871318.42615597,-3264461.97544874
1873577.07672002,-3264442.63225516
1874436.87790434,-3262287.00831846
1874131.18814196,-3262951.5710956
1872620.63430274,-3266282.20337264
1851609.39505694,-3214037.49353547
1869943.48520235,-3274359.90004539
1886388.651536,-3261044.2437014
1869126.98964984,-3259142.40250713
1872707.18470532,-3265177.48744577
1886877.90898157,-3359066.70728269
1885763.10620185,-3360948.74713452
1885769.83251298,-3360925.86222654
1883153.03167061,-3341446.40982704
1885771.77180514,-3360962.852498
1879590.44197744,-3341811.90286395
1886123.30639407,-3359647.98821482
1870910.56206397,-3342358.0306818
1886807.16804389,-3359094.61840588
1885801.77176747,-3361043.36941977
1887411.13611468,-3353649.78045209
1888159.31213954,-3349117.00146152
1886237.97399497,-3359919.78842034
1886882.83857,-3359074.02017762
1870831.85242756,-3342288.73691543
1870904.08334871,-3342352.37024085
1885785.2522433,-3360917.53038774
1883137.90215303,-3344146.76343457
1886792.20149901,-3359129.39889557
1886015.36135869,-3360455.3223293
1885922.7267626,-3362010.75755983
1885784.47931036,-3360906.21490173
1885779.09976201,-3360913.01849644
1886824.36681421,-3359121.81193552
1886657.4808632,-3359251.45368354
1886002.13491439,-3360444.04797457
1885986.87317781,-3360737.46937088
1886006.81734026,-3360443.56344181
1887676.17091004,-3354139.24204206
1887820.12056951,-3353368.28362925
1886668.22895679,-3359259.79043739
1885763.10620185,-3360948.74713452
418715.78871299,-3947292.75767411
428227.745729221,-3936574.21590458
846297.188776472,-4391898.78470213
936787.349856319,-4301426.63372988
418715.78871299,-3947292.75767411
418715.78871299,-3947292.75767411
1844115.58532833,-3460445.3469493
1614796.08921469,-3464284.23389675
1869981.46293668,-3259914.1014218
1779113.47037217,-3545340.6113633
1483935.97770068,-3826323.4259797
1779075.81323328,-3545311.77528976
1779104.57184268,-3545333.17491041
1782809.29830688,-3589290.00986702
1838324.45873628,-3391044.27724745
1568032.37265987,-3672400.81738974
1838297.4725097,-3391215.19783574
1779095.0313664,-3545264.65308894
1779135.1849303,-3545342.87736193
1658338.03182139,-3562202.69835769
1852236.6942508,-3261361.65766355
994650.390002059,-4333576.86038459
1833398.52347463,-3181472.09057279
1872479.95833156,-3344723.36126909
428820.213818,-3936670.23233282
1852164.09579398,-3261872.86661132
864934.069184941,-4381648.8955791
1852165.11883934,-3261847.44478376
929095.951570698,-4279164.05253856
1852153.30019666,-3261777.54089889
1872470.24510136,-3344704.45394966
864874.493000182,-4381894.71676948
432672.741927903,-3928961.01666508
1658427.05677494,-3562168.99822247
428786.667875558,-3936867.00753492
1658427.05677494,-3562168.99822247
1852250.23282547,-3261331.83706111
854093.916636934,-4364410.63449721
417704.79071772,-3962325.99123105
415953.194515983,-3954478.29928703
1854782.5463718,-3258204.18776778
1088934.70654375,-4367850.8652223
1871089.31782357,-3342567.63573233
1871140.68298136,-3342577.39189266
1871097.48625539,-3342628.07305747
1871147.67407301,-3342582.91053398
1871077.23052128,-3342545.0373257
1871136.52907644,-3342568.76859061
1871092.57760959,-3342599.0558683
1871069.47700866,-3342530.53615903
1871143.60578267,-3342575.63014844
1871096.58431902,-3342620.62000397
1871082.87058931,-3342593.33674967
1871071.70423645,-3342525.67466601
1871101.71801046,-3342607.78936111
1871212.66319418,-3342739.82341647
1871092.72894212,-3342598.08217904
1871092.72894212,-3342598.08217904
1871093.51885019,-3342620.14356183
1871082.9778453,-3342552.24623352
1870952.86142551,-3342386.9859767
1871079.28605819,-3342543.80558284
1871133.97467282,-3342566.26635159
1885784.31527523,-3342569.83685602
1886582.0588967,-3357724.97178034
1747191.24613185,-3662179.13043197
1739418.98838007,-3381387.74101529
1745840.79411079,-3663218.78269645
1874325.22063325,-3262465.00500169
1866214.20728178,-3263774.01963275
1872592.9696117,-3265055.50181467
1853965.73805371,-3257575.76632527
1847165.33956424,-3221629.42874874
1884458.04354115,-3396292.42648977
1426655.60459941,-4214492.72031007
1574811.48332432,-3794704.44718659
1809825.32187624,-3565787.52047565
1808915.77694123,-3562163.18592052
1801917.55252273,-3565977.64016281
1877285.09959496,-3355920.60781776
1808303.98529547,-3563947.80912532
1812914.60602709,-3559925.88005275
1849587.27765229,-3293142.64974116
1882517.54761896,-3341630.16523889
1859098.99874781,-3264246.85714788
1875907.99801021,-3313713.13249516
425594.543171652,-3946487.90708121
1775236.27131521,-3682607.19837986
1772330.76095407,-3683054.26451478
1775250.56718021,-3685286.95259653
1771792.74994571,-3680245.16628933
1763016.54153739,-3670518.77274784
1763016.54153739,-3670518.77274784
1772927.9687402,-3680364.68562852
1774409.88143294,-3685476.22685777
1774588.18220998,-3680411.51490182
1775325.38503214,-3683217.9530392
1771690.64169491,-3680831.44664575
1769294.06996225,-3659227.45467483
1773430.59734598,-3683944.37083797
1768309.4183437,-3660610.52421255
1768553.43678289,-3646898.69667913
1768251.73656182,-3660679.88757961
1774474.86217288,-3680741.69883616
1775127.18419214,-3683304.74499897
1759890.10531488,-3702836.31030616
1773110.05880628,-3681181.87610344
1768600.79605154,-3646870.86177538
1769889.55959087,-3684503.05903305
1774730.3574767,-3682645.0854218
1775207.15494846,-3684068.538363
1775328.21076444,-3683309.14469673
1773054.80203235,-3682514.21970182
1768297.31912533,-3660722.9656902
1774756.16226804,-3682826.52388499
1774970.60331803,-3680542.17113067
1768328.6302262,-3660169.57141571
1770852.17720143,-3681972.09995248
1768287.34758817,-3660584.20782718
1768292.83357695,-3660647.11044263
1773777.4354508,-3681179.83288112
1834342.55744063,-3462944.55974596
1774547.32813457,-3680870.55299932
1768458.34790407,-3647081.65628173
1768613.4189099,-3661180.09177019
1768257.39714959,-3660354.04355164
1775271.88978301,-3682843.78544817
1772970.48661415,-3686354.44593719
1763016.54153739,-3670518.77274784
1759380.78398799,-3699919.82291136
1772330.76095407,-3683054.26451478
1775325.38503214,-3683217.9530392
1886590.51093674,-3357734.83206676
1650177.49171876,-3803365.76213413
1815287.80956142,-3421630.05357993
1815663.27620626,-3422188.95065481
966620.411485611,-4355057.78863116
1790451.69355631,-3242213.71141178
1790468.06426288,-3242270.00705209
1825562.56375096,-3469822.08891497
1605053.74702625,-3478887.9849816
1605053.51466854,-3478886.84758575
1541950.17126045,-3940090.96824102
1444112.1246338,-3868829.46939305
1678623.15580356,-3810586.84142403
1806383.16101225,-3483149.60920699
1783338.8479198,-3570877.14960047
1764514.08022516,-3581363.58547545
1539078.06891084,-3943051.96644721
1638872.87297622,-3796694.96638772
1605025.54141243,-3478889.04816288
1811677.42742352,-3454505.89170112
1762911.37404427,-3702885.87987995
1547420.08508134,-3934392.78880403
1547524.08097701,-3933851.97254215
1539653.64992048,-3948855.85425982
1431282.63462828,-3883567.86071613
1431847.84346286,-3869633.63738124
1444112.1246338,-3868829.46939305
1638725.44195111,-3796774.0383007
1787074.38058164,-3567616.78746517
1543033.80261983,-3940253.10164012
1539099.98201545,-3943464.83296264
1638738.62367759,-3796776.56988143
1811677.42742352,-3454505.89170112
1557779.90107327,-3933904.75612831
1531784.66723158,-3952958.44769779
1718709.68914047,-3728183.48894278
1638731.56355814,-3796793.24474639
1562170.21965433,-3937929.68883626
1539721.10180432,-3948935.45820637
1536837.41192183,-3947721.52736365
1539048.2735344,-3943032.36277262
1772616.02004995,-3662100.51995467
1638743.65054082,-3796770.94516391
1605029.25889402,-3478876.49792411
1773375.84460904,-3684750.15475883
1605042.11466681,-3478903.44972486
1556772.16075576,-3937230.95741343
1719627.24863273,-3727992.52924286
1605040.27802163,-3478904.19751115
1823323.13856364,-3471956.7946216
1747198.22179646,-3258581.46241023
1502669.98290163,-3982001.70193485
1510762.21789846,-3986499.09436727
1502507.67150981,-3983135.01082356
1502700.10987554,-3982137.19229892
1505901.91205697,-3977528.67359427
879122.152580849,-4268689.89679473
877406.232707844,-4264822.5717122
876193.241266695,-4266700.10881384
875675.031490945,-4260381.35710766
1821088.46951807,-3314687.34193416
1472148.68364529,-3900310.07131829
1068301.43192119,-4395007.52424746
1847032.97015848,-3218035.03984101
426594.93562831,-3945923.20615086
1431826.77335176,-3869625.79446432
1853760.1661212,-3407672.45789958
1851932.92256836,-3404488.48701884
1853760.1661212,-3407672.45789958
1708858.84909101,-3727883.02640621
1857163.55392596,-3413110.30590473
1857611.85250859,-3408396.64619869
1771184.96190512,-3679202.73519687
1855181.51842005,-3405797.87683702
1857163.55392596,-3413110.30590473
1857611.85250859,-3408396.64619869
1512317.19878892,-3969015.7204379
1855181.51842005,-3405797.87683702
1855202.85278203,-3407576.03934336
1853760.1661212,-3407672.45789958
1854111.7188967,-3414744.9184435
1854443.61078812,-3406086.56592464
1854443.61078812,-3406086.56592464
1857611.85250859,-3408396.64619869
1855181.51842005,-3405797.87683702
1853894.47142561,-3415600.84274618
1855181.51842005,-3405797.87683702
1509630.7695166,-3973825.04736383
1851932.92256836,-3404488.48701884
1854443.61078812,-3406086.56592464
1853683.94079742,-3416957.80688927
1858581.92979192,-3418108.2034591
1854578.63832695,-3404680.21219443
1853683.94079742,-3416957.80688927
1855362.91372926,-3405650.53337015
1855362.91372926,-3405650.53337015
1536628.99983538,-3942709.66858832
1854443.61078812,-3406086.56592464
1853683.94079742,-3416957.80688927
1858526.76549712,-3401767.30394655
1857611.85250859,-3408396.64619869
1864682.1789011,-3419592.27956381
1858480.55944012,-3411190.81165455
1856744.79278478,-3408830.73903198
1857611.85250859,-3408396.64619869
1855703.21428966,-3402041.44467847
1854443.61078812,-3406086.56592464
1855202.85278203,-3407576.03934336
1855362.91372926,-3405650.53337015
1858581.92979192,-3418108.2034591
1854443.61078812,-3406086.56592464
1854443.61078812,-3406086.56592464
1855453.9002027,-3405335.35140394
1858526.76549712,-3401767.30394655
1857636.56271466,-3402478.74832222
1857611.85250859,-3408396.64619869
1507142.12781093,-3978726.10873229
1858581.92979192,-3418108.2034591
1856744.79278478,-3408830.73903198
1858526.76549712,-3401767.30394655
1775111.5390923,-3685082.54347664
1855362.91372926,-3405650.53337015
1855202.85278203,-3407576.03934336
1854578.63832695,-3404680.21219443
1859925.4492041,-3408687.77412338
1855453.9002027,-3405335.35140394
1854443.61078812,-3406086.56592464
1855453.9002027,-3405335.35140394
1851932.92256836,-3404488.48701884
1476406.50868801,-3983978.46152794
1854578.63832695,-3404680.21219443
1858480.55944012,-3411190.81165455
1864416.70763634,-3420587.95507121
1855181.51842005,-3405797.87683702
1853760.1661212,-3407672.45789958
1512317.19878892,-3969015.7204379
1858526.76549712,-3401767.30394655
1857636.56271466,-3402478.74832222
1855181.51842005,-3405797.87683702
1854443.61078812,-3406086.56592464
1854578.63832695,-3404680.21219443
1858581.92979192,-3418108.2034591
1853894.47142561,-3415600.84274618
1774908.30793103,-3683370.29488053
1854111.7188967,-3414744.9184435
1852825.95454192,-3404238.38103099
1853760.1661212,-3407672.45789958
1853683.94079742,-3416957.80688927
1858016.64257077,-3416717.1914695
1855453.9002027,-3405335.35140394
1856744.79278478,-3408830.73903198
1854578.63832695,-3404680.21219443
1858016.64257077,-3416717.1914695
1852825.95454192,-3404238.38103099
1853683.94079742,-3416957.80688927
1853894.47142561,-3415600.84274618
1512317.19878892,-3969015.7204379
1853683.94079742,-3416957.80688927
1760416.28141089,-3686397.78060762
1858480.55944012,-3411190.81165455
1855362.91372926,-3405650.53337015
1854570.63399893,-3404712.99724781
1858480.55944012,-3411190.81165455
1854443.61078812,-3406086.56592464
1855453.9002027,-3405335.35140394
1858526.76549712,-3401767.30394655
1853683.94079742,-3416957.80688927
1855362.91372926,-3405650.53337015
1851932.92256836,-3404488.48701884
1518303.64793611,-3968421.99415376
1855362.91372926,-3405650.53337015
1507107.42363734,-3982221.59538761
1853894.47142561,-3415600.84274618
1855703.21428966,-3402041.44467847
1864673.98852176,-3422676.15607715
1709591.47816768,-3727308.79553492
1851932.92256836,-3404488.48701884
1647700.74803933,-3713783.97415033
1854111.7188967,-3414744.9184435
1858581.92979192,-3418108.2034591
1858016.64257077,-3416717.1914695
1854578.63832695,-3404680.21219443
1775210.34654759,-3681697.87474792
1858480.55944012,-3411190.81165455
1517544.16928803,-3990326.56320615
1854443.61078812,-3406086.56592464
1512684.0881911,-3984147.10708369
1854578.63832695,-3404680.21219443
1855453.9002027,-3405335.35140394
1854578.63832695,-3404680.21219443
1775020.24512545,-3683193.64512574
1852825.95454192,-3404238.38103099
1858526.76549712,-3401767.30394655
1855181.51842005,-3405797.87683702
1775065.46588874,-3681685.44647123
1858581.92979192,-3418108.2034591
1854578.63832695,-3404680.21219443
1855703.21428966,-3402041.44467847
1859925.4492041,-3408687.77412338
1851932.92256836,-3404488.48701884
1855362.91372926,-3405650.53337015
1858526.76549712,-3401767.30394655
1853683.94079742,-3416957.80688927
1858016.64257077,-3416717.1914695
1857163.55392596,-3413110.30590473
1855453.9002027,-3405335.35140394
1857611.85250859,-3408396.64619869
1854111.7188967,-3414744.9184435
1855453.9002027,-3405335.35140394
1854578.63832695,-3404680.21219443
1858480.55944012,-3411190.81165455
1853760.1661212,-3407672.45789958
1853683.94079742,-3416957.80688927
1861387.96607377,-3401501.7523006
1507142.12781093,-3978726.10873229
1853683.94079742,-3416957.80688927
1759402.92562451,-3701128.41555062
1851932.92256836,-3404488.48701884
1854443.61078812,-3406086.56592464
1853894.47142561,-3415600.84274618
1851932.92256836,-3404488.48701884
1858480.55944012,-3411190.81165455
1858480.55944012,-3411190.81165455
1857636.56271466,-3402478.74832222
1851932.92256836,-3404488.48701884
1857611.85250859,-3408396.64619869
1507107.42363734,-3982221.59538761
1855202.85278203,-3407576.03934336
1855453.9002027,-3405335.35140394
1854578.63832695,-3404680.21219443
1857611.85250859,-3408396.64619869
1857163.55392596,-3413110.30590473
1854578.63832695,-3404680.21219443
1853748.35869668,-3407651.67785946
1861387.96607377,-3401501.7523006
1855362.91372926,-3405650.53337015
1859925.4492041,-3408687.77412338
1858480.55944012,-3411190.81165455
1855362.91372926,-3405650.53337015
1855703.21428966,-3402041.44467847
1858526.76549712,-3401767.30394655
1858581.92979192,-3418108.2034591
1854443.61078812,-3406086.56592464
1852825.95454192,-3404238.38103099
1853760.1661212,-3407672.45789958
1681714.99564052,-3810131.95569295
1857611.85250859,-3408396.64619869
1854578.63832695,-3404680.21219443
1857636.56271466,-3402478.74832222
1854578.63832695,-3404680.21219443
1854578.63832695,-3404680.21219443
1854578.63832695,-3404680.21219443
1858480.55944012,-3411190.81165455
1858526.76549712,-3401767.30394655
1760420.28940633,-3686391.3858389
1856744.79278478,-3408830.73903198
1859925.4492041,-3408687.77412338
1857611.85250859,-3408396.64619869
1855453.9002027,-3405335.35140394
1853894.47142561,-3415600.84274618
1854443.61078812,-3406086.56592464
1855453.9002027,-3405335.35140394
1855362.91372926,-3405650.53337015
1858480.55944012,-3411190.81165455
1858480.55944012,-3411190.81165455
1859925.4492041,-3408687.77412338
1855703.21428966,-3402041.44467847
1858526.76549712,-3401767.30394655
1858526.76549712,-3401767.30394655
1854443.61078812,-3406086.56592464
1516616.52313862,-3989038.95126843
1859925.4492041,-3408687.77412338
1854578.63832695,-3404680.21219443
1855181.51842005,-3405797.87683702
1798246.63729594,-3623174.52709248
1853760.1661212,-3407672.45789958
1858480.55944012,-3411190.81165455
1858526.76549712,-3401767.30394655
1858526.76549712,-3401767.30394655
1859925.4492041,-3408687.77412338
1853760.1661212,-3407672.45789958
1476406.50868801,-3983978.46152794
1858480.55944012,-3411190.81165455
1851932.92256836,-3404488.48701884
1853683.94079742,-3416957.80688927
1853760.1661212,-3407672.45789958
1864645.46654648,-3419787.75980306
1858480.55944012,-3411190.81165455
1507107.42363734,-3982221.59538761
1858581.92979192,-3418108.2034591
1855453.9002027,-3405335.35140394
1853760.1661212,-3407672.45789958
1855202.85278203,-3407576.03934336
1855453.9002027,-3405335.35140394
1857611.85250859,-3408396.64619869
1515946.17924308,-3989864.60855713
1855202.85278203,-3407576.03934336
1853760.1661212,-3407672.45789958
1853894.47142561,-3415600.84274618
1858480.55944012,-3411190.81165455
1775269.75063849,-3680775.29367633
1758527.5404298,-3668818.64699142
1543321.5380191,-3939612.56509087
1855362.91372926,-3405650.53337015
1855362.91372926,-3405650.53337015
1858581.92979192,-3418108.2034591
1855202.85278203,-3407576.03934336
1773316.35355927,-3681491.6364134
1856744.79278478,-3408830.73903198
1855453.9002027,-3405335.35140394
1853760.1661212,-3407672.45789958
1517544.16928803,-3990326.56320615
1507574.26000737,-3985127.26215239
1855453.9002027,-3405335.35140394
1855453.9002027,-3405335.35140394
1858581.92979192,-3418108.2034591
1852825.95454192,-3404238.38103099
1851932.92256836,-3404488.48701884
1854443.61078812,-3406086.56592464
1854443.61078812,-3406086.56592464
1855202.85278203,-3407576.03934336
1853760.1661212,-3407672.45789958
1855362.91372926,-3405650.53337015
1858581.92979192,-3418108.2034591
1854578.63832695,-3404680.21219443
1859925.4492041,-3408687.77412338
1857636.56271466,-3402478.74832222
1854111.7188967,-3414744.9184435
1516672.68073291,-3975641.96543315
1855453.9002027,-3405335.35140394
1643360.73418637,-3794149.75575315
1858581.92979192,-3418108.2034591
1853760.1661212,-3407672.45789958
1852825.95454192,-3404238.38103099
1854443.61078812,-3406086.56592464
1476406.50868801,-3983978.46152794
1854578.63832695,-3404680.21219443
1855202.85278203,-3407576.03934336
1853760.1661212,-3407672.45789958
1854578.63832695,-3404680.21219443
1853683.94079742,-3416957.80688927
1854443.61078812,-3406086.56592464
1857636.56271466,-3402478.74832222
1858526.76549712,-3401767.30394655
1853894.47142561,-3415600.84274618
1854578.63832695,-3404680.21219443
1859925.4492041,-3408687.77412338
1853683.94079742,-3416957.80688927
1855362.91372926,-3405650.53337015
1858526.76549712,-3401767.30394655
1859925.4492041,-3408687.77412338
1517544.16928803,-3990326.56320615
1855362.91372926,-3405650.53337015
1854578.63832695,-3404680.21219443
1858480.55944012,-3411190.81165455
1854578.63832695,-3404680.21219443
1855453.9002027,-3405335.35140394
1857163.55392596,-3413110.30590473
1853760.1661212,-3407672.45789958
1853683.94079742,-3416957.80688927
1512684.0881911,-3984147.10708369
1507107.42363734,-3982221.59538761
1857163.55392596,-3413110.30590473
1512317.19878892,-3969015.7204379
1854443.61078812,-3406086.56592464
1857611.85250859,-3408396.64619869
1855703.21428966,-3402041.44467847
1516672.68073291,-3975641.96543315
1857636.56271466,-3402478.74832222
1649438.83327435,-3814711.01001915
1855202.85278203,-3407576.03934336
1858581.92979192,-3418108.2034591
1857163.55392596,-3413110.30590473
1855362.91372926,-3405650.53337015
1857611.85250859,-3408396.64619869
1855362.91372926,-3405650.53337015
1853894.47142561,-3415600.84274618
1858016.64257077,-3416717.1914695
1854578.63832695,-3404680.21219443
1855202.85278203,-3407576.03934336
1518303.64793611,-3968421.99415376
1853894.47142561,-3415600.84274618
1854111.7188967,-3414744.9184435
1852825.95454192,-3404238.38103099
1853683.94079742,-3416957.80688927
1856744.79278478,-3408830.73903198
1853760.1661212,-3407672.45789958
1855362.91372926,-3405650.53337015
1507107.42363734,-3982221.59538761
1855202.85278203,-3407576.03934336
1853760.1661212,-3407672.45789958
1854578.63832695,-3404680.21219443
1854578.63832695,-3404680.21219443
1517544.16928803,-3990326.56320615
1858526.76549712,-3401767.30394655
1855362.91372926,-3405650.53337015
1858581.92979192,-3418108.2034591
1858581.92979192,-3418108.2034591
1855703.21428966,-3402041.44467847
1853683.94079742,-3416957.80688927
1859925.4492041,-3408687.77412338
1853683.94079742,-3416957.80688927
1856744.79278478,-3408830.73903198
1853760.1661212,-3407672.45789958
1856744.79278478,-3408830.73903198
1858581.92979192,-3418108.2034591
1854578.63832695,-3404680.21219443
1857611.85250859,-3408396.64619869
1855362.91372926,-3405650.53337015
1857611.85250859,-3408396.64619869
1858480.55944012,-3411190.81165455
1859925.4492041,-3408687.77412338
1858016.64257077,-3416717.1914695
1758890.50922433,-3668995.30299005
429172.031017327,-3949429.14329289
428744.721370491,-3944775.30907812
1758739.72110164,-3260657.63126118
428445.335429855,-3936898.39119328
1774894.11537304,-3244184.42734545
1778309.79941327,-3281897.80392609
1778309.79941327,-3281897.80392609
1778309.79941327,-3281897.80392609
1475702.78321968,-3898989.78400301
1675006.84695627,-3807417.78726715
1476570.03785786,-3899265.32836375
1675527.13481957,-3807395.44817245
1672410.88200387,-3809314.06010934
1675292.5543075,-3807179.65346909
1637584.15338283,-3803438.43717231
1476105.0417115,-3899629.85404944
1475084.25680872,-3897716.9317512
1699942.76724757,-3515287.39708762
1533786.69886014,-3883657.21835801
1672426.67061241,-3809686.13954988
1675402.77278137,-3806822.2575522
1641126.02360601,-3801277.22540498
1479486.37652739,-3899297.16164658
1672644.78124484,-3809468.75918318
1674879.91628677,-3807586.03842401
1540615.05668708,-3871821.00160233
1700036.95352602,-3515338.21571857
1475344.97668083,-3897499.40683152
1636594.76235328,-3795436.13763393
1672597.40990496,-3809644.30898994
1479176.64974785,-3899666.01025417
1672647.86955968,-3809468.20462103
1672411.32284562,-3809311.00974646
1674992.54288663,-3807402.927359
1476496.35861086,-3899566.72112851
1475582.84549952,-3898933.66362675
1672412.41491403,-3809297.5991109
1675527.13481957,-3807395.44817245
1479476.12620561,-3899304.62767516
1670022.95228924,-3808782.36689869
1676109.51199872,-3809450.35274219
1674997.13698179,-3807402.36884581
1676209.48325707,-3809677.26649882
1674992.89301919,-3807403.75654024
1676138.85197162,-3810714.53202161
1475313.1347483,-3897886.80156394
1676023.05909966,-3809058.01230997
1676209.48325707,-3809677.26649882
1672428.74598431,-3809685.43853799
1672646.90917083,-3809286.89279817
1479537.84514148,-3899149.30189413
1669896.13705585,-3808717.24647284
1530199.30312346,-3893625.05412532
1672636.29539306,-3809471.53644382
1672645.93585728,-3809467.9251171
1527890.83598557,-3905394.09832771
1676209.48325707,-3809677.26649882
1475861.57563021,-3898742.15070281
1641357.84414723,-3798449.2812121
1479537.84514148,-3899149.30189413
1554012.77567284,-3873020.28446898
1676785.38671105,-3809968.02234778
1672673.07218077,-3810126.25559529
